STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,FRGT,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",13-09-1969,30,30,,,,1436,0,87,0,0,,82,62,654,,,,315,225,,,,,27.5,13,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",14-09-1969,0,0,,,,1542,0,100,0,0,,69,60,756,,,,90,90,,,,,23,13,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",15-09-1969,70,60,,,,1248,0,70,0,0,,82,59,522,,,,180,225,,,,,32.2,25.1,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",16-09-1969,50,40,,,,1400,0,84,0,0,,84,65,624,,,,225,270,,,,,30,21.9,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",17-09-1969,90,80,,,,1818,0.62,68,0,0,,84,58,510,,,,315,315,,,,,40.3,25.1,1,,1,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",18-09-1969,40,40,,,,1054,0.29,83,0,0,,62,52,612,,,,45,45,,,,,34.4,23,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",19-09-1969,50,50,,,,1206,0,94,0,0,,59,48,696,,,,90,90,,,,,25.3,17,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",20-09-1969,10,0,,,,1118,0,100,0,0,,60,48,738,,,,90,90,,,,,21.9,13,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",21-09-1969,0,0,,,,1306,0,100,0,0,,62,46,732,,,,180,135,,,,,18.3,12.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",22-09-1969,10,10,,,,1906,0,100,0,0,,64,47,732,,,,135,135,,,,,17.2,12.1,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",23-09-1969,10,0,,,,1224,0,100,0,0,,64,49,726,,,,90,90,,,,,18.3,11,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",24-09-1969,40,20,,,,1118,0,89,0,0,,67,49,648,,,,135,135,,,,,17.2,12.1,1,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",25-09-1969,100,100,,,,1448,0,19,0,0,,66,60,138,,,,45,45,,,,,21.9,13,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",26-09-1969,100,100,,,,2048,0.04,0,0,0,,61,55,0,,,,360,360,,,,,20.8,14.1,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",27-09-1969,70,50,,,,2112,0,59,0,0,,71,55,420,,,,270,270,,,,,27.5,17,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",28-09-1969,70,90,,,,148,0.42,34,0,0,,67,55,240,,,,315,315,,,,,24.2,16.1,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",29-09-1969,40,40,,,,1436,0,68,0,0,,63,50,480,,,,315,360,,,,,26.4,17,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",30-09-1969,40,20,,,,2142,0,100,0,0,,68,48,708,,,,225,225,,,,,31.1,19.9,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",01-10-1969,50,80,,,,12,0,96,0,0,,71,57,678,,,,225,225,,,,,26.4,17,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",02-10-1969,80,100,,,,1712,0.09,25,0,0,,68,53,174,,,,135,135,,,,,23,15,1,1,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",03-10-1969,70,90,,,,1954,0.79,15,0,0,,69,59,108,,,,315,315,,,,,26.4,17,1,1,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",04-10-1969,30,20,,,,1330,0,77,0,0,,64,51,540,,,,360,45,,,,,33.3,19.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",05-10-1969,40,40,,,,42,0,80,0,0,,55,46,552,,,,360,360,,,,,25.3,17,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",06-10-1969,10,0,,,,618,0,98,0,0,,65,50,678,,,,225,270,,,,,23,11,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",07-10-1969,70,90,,,,1548,0,82,0,0,,71,52,570,,,,225,180,,,,,25.3,17,1,1,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",08-10-1969,100,100,,,,1954,0.22,0,0,0,,68,59,0,,,,225,225,,,,,27.5,17,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",09-10-1969,0,0,,,,118,0,100,0,0,,67,53,684,,,,270,315,,,,,28.9,17,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10-10-1969,30,30,,,,1454,0,100,0,0,,66,49,678,,,,135,135,,,,,21.9,17,1,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11-10-1969,100,100,,,,912,0,0,0,0,,61,58,0,,,,90,90,,,,,18.3,12.1,1,1,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12-10-1969,50,50,,,,1406,0,78,0,0,,70,58,528,,,,90,90,,,,,16.1,8.9,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",13-10-1969,70,100,,,,842,0,41,0,0,,61,56,276,,,,90,90,,,,,24.2,16.1,1,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",14-10-1969,70,90,,,,1318,0,39,0,0,,77,53,264,,,,315,315,,,,,34.4,25.9,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",15-10-1969,0,0,,,,1024,0,98,0,0,,60,45,654,,,,360,360,,,,,28.9,17.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",16-10-1969,30,10,,,,1312,0,87,0,0,,61,41,576,,,,225,225,,,,,28.9,17,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",17-10-1969,50,90,,,,2300,0,51,0,0,,63,50,336,,,,315,315,,,,,33.3,19.9,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",18-10-1969,0,0,,,,1030,0,100,0,0,,60,46,660,,,,270,270,,,,,40.3,28,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",19-10-1969,60,70,,,,48,0,96,0,0,,66,47,630,,,,225,225,,,,,33.3,21.9,,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",20-10-1969,80,60,,,,1348,0.27,81,0,0,,79,53,528,,,,225,270,,,,,39.1,29.1,1,,1,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",21-10-1969,70,50,,,,730,0.17,83,0,0,,63,51,540,,,,315,315,,,,,36.7,25.9,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",22-10-1969,100,100,,,,2300,0.1,16,0,0,,51,35,102,,,,315,315,,,,,34.4,25.1,1,,,1,,,,,,,,,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",23-10-1969,30,40,,,,1012,0,63,0,0,,38,30,408,,,,315,315,,,,,42.5,27.1,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",24-10-1969,20,0,,,,554,0,99,0,0,,50,30,636,,,,315,315,,,,,28.9,17,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",25-10-1969,80,100,,,,24,0,21,0,0,,57,45,132,,,,225,225,,,,,27.5,17,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",26-10-1969,20,0,,,,2242,0,97,0,0,,62,43,618,,,,225,135,,,,,21.9,16.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",27-10-1969,80,80,,,,1324,0,29,0,0,,62,44,186,,,,270,315,,,,,31.1,21,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",28-10-1969,80,100,,,,1742,0,8,0,0,,49,36,48,,,,360,360,,,,,31.1,21,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",29-10-1969,0,0,,,,2112,0,100,0,0,,51,33,630,,,,315,315,,,,,23,15,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",30-10-1969,0,0,,,,1200,0,100,0,0,,51,38,624,,,,90,90,,,,,20.8,13,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",31-10-1969,30,10,,,,1506,0,100,0,0,,51,37,624,,,,90,90,,,,,18.3,11,1,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",01-11-1969,100,100,,,,1506,0,30,0,0,,50,38,186,,,,135,135,,,,,21.9,15,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",02-11-1969,100,100,,,,1018,0,0,0,0,,54,45,0,,,,90,90,,,,,23,17,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",03-11-1969,100,100,,,,618,1.54,3,0,0,,61,53,18,,,,45,45,,,,,40.3,29.1,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",04-11-1969,90,100,,,,1530,0.07,1,0,0,,61,53,6,,,,180,180,,,,,23,13,1,1,1,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",05-11-1969,90,100,,,,1854,0.74,0,0,0,,58,45,0,,,,225,225,,,,,42.5,34,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",06-11-1969,100,100,,,,518,0.18,2,0,0,,51,46,12,,,,180,180,,,,,34.4,25.1,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",07-11-1969,100,100,,,,1924,0.5,0,0,0,,55,49,0,,,,90,90,,,,,33.3,23,1,1,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",08-11-1969,90,80,,,,24,0.19,66,0,0,,58,49,396,,,,45,45,,,,,23,16.1,1,1,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",09-11-1969,100,100,,,,1348,1.3,0,0,0,,53,46,0,,,,45,45,,,,,39.1,25.9,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10-11-1969,100,100,,,,100,1.77,0,0,0,,49,44,0,,,,360,45,,,,,36.7,25.1,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11-11-1969,100,100,,,,906,0.74,0,0,0,,50,49,0,,,,45,45,,,,,31.1,17,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12-11-1969,100,100,,,,1612,0.01,0,0,0,,55,50,0,,,,225,225,,,,,21.9,15,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",13-11-1969,50,20,,,,900,0.09,86,0,0,,53,42,510,,,,315,315,,,,,33.3,25.1,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",14-11-1969,100,100,,,,948,0.42,0,0,0,,53,44,0,,,,90,135,,,,,41.4,29.1,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",15-11-1969,60,60,,,,1212,0,40,0,0,,52,36,234,,,,225,225,,,,,36.7,25.9,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",16-11-1969,30,60,,,,1542,0,81,0,0,,43,32,480,,,,270,270,,,,,31.1,16.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",17-11-1969,60,70,,,,1930,0,96,0,0,,47,33,564,,,,225,225,,,,,21.9,14.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",18-11-1969,70,80,,,,2024,0,29,0,0,,54,37,168,,,,225,180,,,,,23,17,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",19-11-1969,90,100,,,,2118,0,17,0,0,,54,43,96,,,,135,135,,,,,28.9,17.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",20-11-1969,50,50,,,,136,0.57,53,0,0,,56,34,306,,,,180,315,,,,,34.4,25.1,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",21-11-1969,0,0,,,,1112,0,99,0,0,,38,24,570,,,,315,315,,,,,39.1,25.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",22-11-1969,40,60,,,,124,0,99,0,0,,35,22,564,,,,315,315,,,,,26.4,17,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",23-11-1969,90,80,,,,1430,0,69,0,0,,57,35,396,,,,225,225,,,,,25.3,17,,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",24-11-1969,30,30,,,,848,0.05,53,0,0,,48,31,300,,,,315,360,,,,,32.2,23,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",25-11-1969,10,30,,,,36,0,97,0,0,,43,27,552,,,,360,360,,,,,23,17,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",26-11-1969,40,70,,,,1354,0.01,49,0,0,,52,36,282,,,,315,315,,,,,27.5,17.9,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",27-11-1969,90,80,,,,1306,0,58,0,0,,42,35,330,,,,315,360,,,,,20.8,14.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",28-11-1969,20,10,,,,,0,98,0,0,,43,32,552,,,,,135,,,,,,13,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",29-11-1969,30,10,,,,12,0,83,0,0,,47,33,468,,,,180,180,,,,,17.2,12.1,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",30-11-1969,70,50,,,,1412,0,70,0,0,,43,34,396,,,,270,270,,,,,30,19,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",01-12-1969,100,100,,,,2336,0.04,0,0.3,0,,37,32,0,,,,360,360,,,,,36.7,25.9,1,,,,,,,1,,,,,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",02-12-1969,60,10,,,,924,0,92,0,0,,35,25,510,,,,315,315,,,,,34.4,25.9,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",03-12-1969,80,90,,,,2306,0,56,0,0,,44,29,312,,,,315,315,,,,,23,23,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",04-12-1969,50,30,,,,712,0,83,0,0,,34,26,456,,,,315,315,,,,,24.2,23,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",05-12-1969,30,10,,,,1042,0,97,0,0,,36,24,534,,,,360,360,,,,,32.2,21.9,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",06-12-1969,0,0,,,,1906,0,98,0,0,,36,22,540,,,,315,315,,,,,35.6,25.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",07-12-1969,60,60,,,,18,0,77,0,0,,38,25,426,,,,315,315,,,,,18.3,13,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",08-12-1969,100,100,,,,1248,1.33,0,0,0,,48,35,0,,,,135,90,,,,,34.4,21,1,,,1,,,,,,,,,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",09-12-1969,100,100,,,,106,0.21,0,0,0,,55,44,0,,,,180,180,,,,,27.5,17,1,1,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10-12-1969,100,100,,,,2118,0.44,0,0,0,,46,43,0,,,,90,90,,,,,28.9,23,1,,,,,,,1,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11-12-1969,70,90,,,,824,0.76,10,0,0,,60,44,54,,,,180,180,,,,,49.4,34,1,1,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12-12-1969,40,10,,,,1124,0,77,0,0,,50,40,426,,,,315,315,,,,,39.1,23.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",13-12-1969,50,50,,,,812,0,40,0,0,,43,33,222,,,,315,315,,,,,23,16.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",14-12-1969,60,70,,,,1900,0.39,34,1.8,0,,41,30,186,,,,90,90,,,,,34.4,28,1,,,,,,,,,,,,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",15-12-1969,100,100,,,,42,0.15,0,1.6,2,,34,28,0,,,,45,45,0.4,,,,33.3,23.9,1,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",16-12-1969,40,80,,,,1906,0,100,0,1,,32,23,546,,,,315,315,,,,,25.3,17.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",17-12-1969,70,90,,,,42,0,30,0,0,,31,22,168,,,,315,315,,,,,17.2,13,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",18-12-1969,80,80,,,,0,0.02,46,0,0,,32,19,252,,,,315,360,,,,,13.9,12.1,,,,,,,,1,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",19-12-1969,60,70,,,,1500,0.18,29,2.1,2,,36,30,162,,,,315,315,0.2,,,,38,25.9,1,,,,,,,1,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",20-12-1969,20,60,,,,1530,0,61,0,2,,33,25,330,,,,315,315,0.2,,,,34.4,25.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",21-12-1969,60,30,,,,36,0,81,0,1,,36,23,438,,,,315,315,,,,,30,19,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",22-12-1969,100,100,,,,2324,1.31,0,0,0,,39,33,0,,,,360,315,,,,,39.1,30,1,,,,,,,,,,,,,,1,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",23-12-1969,60,60,,,,218,0,62,0,0,,34,18,342,,,,315,315,,,,,41.4,28,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",24-12-1969,60,80,,,,1148,0.04,12,0.3,0,,23,15,66,,,,360,360,,,,,34.4,25.1,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",25-12-1969,60,50,,,,2106,0,87,0.1,0,,27,12,474,,,,45,45,,,,,20.8,15,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",26-12-1969,100,100,,,,1224,3.51,0,4.1,3,,44,25,0,,,,45,45,0.3,,,,50.6,38,1,1,,1,,,,,,,,,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",27-12-1969,100,100,,,,412,1.03,0,0,0,,49,31,0,,,,90,90,,,,,39.1,25.9,1,1,,1,,1,,,,,,,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",28-12-1969,40,50,,,,1906,0.05,59,0,0,,35,29,324,,,,315,315,,,,,41.4,29.1,1,,,1,,1,,,,,,,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",29-12-1969,20,0,,,,954,0,100,0,0,,39,27,546,,,,315,315,,,,,41.4,31.1,,,,,,1,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",30-12-1969,100,100,,,,0,0,0,0,0,,40,33,0,,,,315,315,,,,,20.8,14.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",31-12-1969,70,100,,,,2124,0.28,0,2.3,0,,37,20,0,,,,315,315,,,,,32.2,19.9,,,,1,,,,,,,,,,,1,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",01-01-1970,40,70,,,,706,0,63,0,2,,29,16,348,,,,315,315,0.3,,,,28.9,17,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",02-01-1970,10,0,,,,1548,0,100,0,1,,28,19,558,,,,315,270,,,,,30,19,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",03-01-1970,50,50,,,,236,0.14,61,2.2,1,,30,17,336,,,,270,270,,,,,24.2,15,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",04-01-1970,70,70,,,,2242,0.02,94,0.2,3,,27,19,522,,,,315,315,0.4,,,,26.4,17,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",05-01-1970,10,0,,,,1342,0,100,0,3,,30,18,552,,,,270,315,0.3,,,,32.2,19,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",06-01-1970,40,10,,,,1424,0,93,0,3,,31,23,516,,,,270,315,0.3,,,,27.5,17.9,,,,,,,,1,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",07-01-1970,90,100,,,,1124,0.07,0,0.7,2,,26,19,0,,,,45,360,0.3,,,,24.2,17,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",08-01-1970,50,20,,,,330,0.01,72,0.1,2,,24,13,396,,,,315,315,0.3,,,,23,16.1,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",09-01-1970,10,0,,,,1724,0,100,0,2,,22,10,558,,,,270,270,0.2,,,,39.1,25.1,,,,,,,,,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",10-01-1970,70,90,,,,1336,0,52,0,2,,26,13,288,,,,315,270,0.2,,,,40.3,29.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",11-01-1970,0,0,,,,1418,0,100,0,2,,28,14,558,,,,315,315,0.2,,,,39.1,27.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",12-01-1970,100,100,,,,106,0.04,10,0.8,1,,21,13,54,,,,360,360,,,,,19.5,14.1,,,,,,,,1,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",13-01-1970,40,20,,,,1506,0.01,94,0.2,1,,30,19,528,,,,315,315,,,,,38,25.1,,,,,,,,1,,,,,,,,,1,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",14-01-1970,0,0,,,,2242,0,99,0,1,,21,12,558,,,,315,315,,,,,40.3,25.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",15-01-1970,0,0,,,,106,0,100,0,1,,27,9,564,,,,315,315,,,,,43.6,27.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",16-01-1970,40,30,,,,2224,0,100,0,1,,36,16,570,,,,225,225,,,,,23,17,,,,,,,,,,,,,,,,,,,,
